feature_extractor,model,target,auroc_diff
ctranspath,Transformer,PIK3CA,0.00888893
ctranspath,Transformer,PIK3CA,-0.018213928
ctranspath,Transformer,PIK3CA,-0.0017778873
ctranspath,Transformer,PIK3CA,0.07985228
ctranspath,Transformer,PIK3CA,0.068410516
ctranspath,Transformer,PIK3CA,0.095543325
ctranspath,Transformer,PIK3CA,-0.008048356
ctranspath,Transformer,PIK3CA,0.044265628
ctranspath,Transformer,PIK3CA,0.113669515
ctranspath,Transformer,PIK3CA,0.04943949
ctranspath,Transformer,PIK3CA,-0.0029904246
ctranspath,Transformer,PIK3CA,0.0060362816
ctranspath,Transformer,PIK3CA,0.09064412
ctranspath,Transformer,PIK3CA,0.08297807
ctranspath,Transformer,PIK3CA,-0.018676817
ctranspath,Transformer,PIK3CA,0.07530904
ctranspath,Transformer,PIK3CA,0.08073449
ctranspath,Transformer,PIK3CA,0.03672397
ctranspath,Transformer,PIK3CA,0.080527544
ctranspath,Transformer,PIK3CA,0.038461506
ctranspath,Transformer,PIK3CA,0.10685718
ctranspath,Transformer,PIK3CA,0.06171435
ctranspath,Transformer,PIK3CA,0.04529041
ctranspath,Transformer,PIK3CA,0.12240535
ctranspath,Transformer,PIK3CA,0.0661785
ctranspath,Transformer,PIK3CA,0.0755555
ctranspath,Transformer,PIK3CA,0.052585185
ctranspath,Transformer,PIK3CA,0.047999978
ctranspath,Transformer,PIK3CA,0.0036943555
ctranspath,Transformer,PIK3CA,0.110951364
ctranspath,Transformer,PIK3CA,0.04273498
ctranspath,Transformer,PIK3CA,0.07128489
ctranspath,Transformer,PIK3CA,0.045702815
ctranspath,Transformer,PIK3CA,0.03497523
ctranspath,Transformer,PIK3CA,0.06266171
ctranspath,Transformer,PIK3CA,0.103468955
ctranspath,Transformer,PIK3CA,0.0577752
ctranspath,Transformer,PIK3CA,-0.013990104
ctranspath,Transformer,PIK3CA,0.055981755
ctranspath,Transformer,PIK3CA,0.026590705
ctranspath,Transformer,PIK3CA,0.06294906
ctranspath,Transformer,PIK3CA,-0.010201097
ctranspath,Transformer,PIK3CA,0.022733808
ctranspath,Transformer,PIK3CA,0.034231186
ctranspath,Transformer,PIK3CA,0.08003396
ctranspath,Transformer,PIK3CA,0.04057139
ctranspath,Transformer,PIK3CA,-0.025428534
ctranspath,Transformer,PIK3CA,0.05834955
ctranspath,Transformer,PIK3CA,0.004273474
ctranspath,Transformer,PIK3CA,0.0073218346
ctranspath,Transformer,PIK3CA,-0.026962876
ctranspath,Transformer,PIK3CA,0.018801332
ctranspath,Transformer,PIK3CA,0.04622221
ctranspath,Transformer,PIK3CA,0.005683422
ctranspath,Transformer,PIK3CA,0.032193065
ctranspath,Transformer,PIK3CA,0.058608115
ctranspath,Transformer,PIK3CA,0.03449273
ctranspath,Transformer,PIK3CA,0.012647331
ctranspath,Transformer,PIK3CA,-0.013407171
ctranspath,Transformer,PIK3CA,0.045702696
ctranspath,Transformer,PIK3CA,0.116028786
ctranspath,Transformer,PIK3CA,0.09456742
ctranspath,Transformer,BRAF,-0.13043475
ctranspath,Transformer,BRAF,-0.12922698
ctranspath,Transformer,BRAF,0.031666636
ctranspath,Transformer,BRAF,-0.09299517
ctranspath,Transformer,BRAF,-0.06152433
ctranspath,Transformer,BRAF,-0.09640956
ctranspath,Transformer,BRAF,-0.18197274
ctranspath,Transformer,BRAF,-0.0077193975
ctranspath,Transformer,BRAF,-0.347
ctranspath,Transformer,BRAF,-0.15939736
ctranspath,Transformer,BRAF,0.0037202835
ctranspath,Transformer,BRAF,0.020872891
ctranspath,Transformer,BRAF,-0.03058511
ctranspath,Transformer,BRAF,-0.06611109
ctranspath,Transformer,BRAF,-0.07799995
ctranspath,Transformer,BRAF,-0.14428198
ctranspath,Transformer,BRAF,0.04666668
ctranspath,Transformer,BRAF,-0.14095742
ctranspath,Transformer,BRAF,-0.12244898
ctranspath,Transformer,BRAF,-0.03019321
ctranspath,Transformer,BRAF,0.023875117
ctranspath,Transformer,BRAF,0.029427469
ctranspath,Transformer,BRAF,-0.21343535
ctranspath,Transformer,BRAF,0.04160887
ctranspath,Transformer,BRAF,-0.22209373
ctranspath,Transformer,BRAF,0.018719792
ctranspath,Transformer,BRAF,-0.0042269826
ctranspath,Transformer,BRAF,0.028333306
ctranspath,Transformer,BRAF,0.088768125
ctranspath,Transformer,BRAF,0.00091826916
ctranspath,Transformer,BRAF,0.03058511
ctranspath,Transformer,BRAF,0.06207484
ctranspath,Transformer,BRAF,0.024561405
ctranspath,Transformer,BRAF,0.07399994
ctranspath,Transformer,BRAF,0.045995235
ctranspath,Transformer,BRAF,0.11458337
ctranspath,Transformer,BRAF,5.9604645e-08
ctranspath,Transformer,BRAF,0.047872365
ctranspath,Transformer,BRAF,-0.017222285
ctranspath,Transformer,BRAF,0.097
ctranspath,Transformer,BRAF,0.017952085
ctranspath,Transformer,BRAF,0.013333321
ctranspath,Transformer,BRAF,0.03523934
ctranspath,Transformer,BRAF,0.08928573
ctranspath,Transformer,BRAF,0.03442031
ctranspath,Transformer,BRAF,0.07070714
ctranspath,Transformer,BRAF,0.057784915
ctranspath,Transformer,BRAF,0.056122422
ctranspath,Transformer,BRAF,0.020804465
ctranspath,Transformer,BRAF,0.038172364
ctranspath,Transformer,BRAF,0.08816427
ctranspath,Transformer,BRAF,0.11473435
ctranspath,Transformer,BRAF,0.17833328
ctranspath,Transformer,BRAF,0.1455313
ctranspath,Transformer,BRAF,0.0642792
ctranspath,Transformer,BRAF,0.013962805
ctranspath,Transformer,BRAF,-0.045918345
ctranspath,Transformer,BRAF,0.26035085
ctranspath,Transformer,BRAF,0.03300011
ctranspath,Transformer,BRAF,0.1871531
ctranspath,Transformer,BRAF,0.081845224
ctranspath,Transformer,BRAF,0.25996205
ctranspath,Transformer,BRAF,0.13696802
ctranspath,Transformer,BRAF,0.15833342
ctranspath,Transformer,BRAF,0.110000014
ctranspath,Transformer,BRAF,0.10372329
ctranspath,Transformer,BRAF,0.11833334
ctranspath,Transformer,BRAF,0.18882978
ctranspath,Transformer,BRAF,0.15731293
ctranspath,Transformer,BRAF,0.16123188
ctranspath,Transformer,BRAF,0.16712582
ctranspath,Transformer,BRAF,0.10540396
ctranspath,Transformer,BRAF,0.18962592
ctranspath,Transformer,BRAF,-0.030513227
ctranspath,Transformer,BRAF,0.08328509
ctranspath,Transformer,BRAF,0.047705293
ctranspath,Transformer,BRAF,-0.045289874
ctranspath,Transformer,BRAF,-0.08055556
ctranspath,Transformer,BRAF,-0.087560296
ctranspath,Transformer,BRAF,-0.0036730766
ctranspath,Transformer,BRAF,0.03523934
ctranspath,Transformer,BRAF,-0.08843535
ctranspath,Transformer,BRAF,-0.057543874
ctranspath,Transformer,BRAF,-0.079000056
ctranspath,Transformer,BRAF,0.022997677
ctranspath,Transformer,BRAF,-0.15625
ctranspath,Transformer,BRAF,-0.0777989
ctranspath,Transformer,BRAF,-0.16688836
ctranspath,Transformer,BRAF,-0.0044443607
ctranspath,Transformer,BRAF,-0.069000065
ctranspath,Transformer,BRAF,-0.109042585
ctranspath,Transformer,BRAF,-0.023888826
ctranspath,Transformer,BRAF,-0.023271263
ctranspath,Transformer,BRAF,0.0008504391
ctranspath,Transformer,BRAF,-0.022946835
ctranspath,Transformer,BRAF,-0.26446277
ctranspath,Transformer,BRAF,-0.062600434
ctranspath,Transformer,BRAF,-0.03231287
ctranspath,Transformer,BRAF,-0.054091573
ctranspath,Transformer,BRAF,-0.08270669
ctranspath,Transformer,BRAF,0.049516916
ctranspath,Transformer,BRAF,0.045289874
ctranspath,Transformer,BRAF,0.14277783
ctranspath,Transformer,BRAF,-0.0012077093
ctranspath,Transformer,BRAF,0.02020204
