magnification,target,train_dataset,test_dataset,model,feature_extractor,augmentations,seed,wandb_id,train_auroc,val_auroc,test_auroc,runtime
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,dino_p16,none,0,3i8hjnfk,0.6174070835113525,0.6197339296340942,0.6154285669326782,325.3284294605255
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,dino_p16,none,1,jhti69lc,0.6871928572654724,0.6247844099998474,0.6575714349746704,412.56830859184265
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,dino_p16,none,2,mp3ls8a9,0.6377397775650024,0.6369795799255371,0.6285713911056519,335.59922337532043
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,dino_p16,none,3,tlo0cyn4,0.5013110637664795,0.5981152653694153,0.5659999847412109,300.1173231601715
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,dino_p16,none,4,am0vyk08,0.666380763053894,0.6523774266242981,0.6517143249511719,422.7959618568421
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,mocov2,Macenko_patchwise,0,n66jwhwc,0.7311357259750366,0.631313145160675,0.6340000033378601,1987.559815406799
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,mocov2,Macenko_patchwise,1,q4swrq0p,0.6077764630317688,0.5881990790367126,0.6017142534255981,1228.615778684616
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,mocov2,Macenko_patchwise,2,9566sv7k,0.6541242599487305,0.6119734048843384,0.6031428575515747,1606.9675600528717
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,mocov2,Macenko_patchwise,3,4wyfy5wj,0.6339302062988281,0.6037200689315796,0.6122857332229614,1124.7993330955503
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,mocov2,Macenko_patchwise,4,gu3jpfw8,0.6457746028900146,0.614806592464447,0.6177142858505249,1218.901610374451
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,mocov2,none,0,cvwd4n1t,0.7061656713485718,0.5867824554443359,0.652999997138977,1732.819189310074
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,mocov2,none,1,g6baixt4,0.577884316444397,0.5827174186706543,0.6239999532699585,1041.7062497138977
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,mocov2,none,2,cqvfb5st,0.6619119048118591,0.6032273769378662,0.6180000305175781,1271.8931794166565
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,mocov2,none,3,kf5er6ma,0.6398711204528809,0.5941118001937866,0.6234285831451416,1127.5123841762545
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,mocov2,none,4,gimevkvy,0.7300419807434082,0.6080931425094604,0.6625714302062988,1878.613946437836
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,owkin,Macenko_patchwise,0,4oo47k8z,0.531611442565918,0.6042128801345825,0.5662857294082642,741.8356502056122
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,owkin,Macenko_patchwise,1,h7ug3gvl,0.627524733543396,0.5974993705749512,0.6115714311599731,855.2186090946198
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,owkin,Macenko_patchwise,2,o52dqk78,0.7472355961799622,0.6076003909111023,0.6060000061988831,1050.4502935409546
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,owkin,Macenko_patchwise,3,lmlnqan7,0.6341249942779541,0.607785165309906,0.5828571319580078,818.4261362552643
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,owkin,Macenko_patchwise,4,khip8zhw,0.6100314855575562,0.5834565162658691,0.5771428346633911,807.9689104557037
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,owkin,none,0,xl1xh5hb,0.5378146171569824,0.5933727622032166,0.6814285516738892,737.519303560257
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,owkin,none,1,vd51cogl,0.6886986494064331,0.5987312197685242,0.6355714201927185,828.6176056861877
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,owkin,none,2,1ofw1y6z,0.5223366618156433,0.6011948585510254,0.5670000314712524,744.7205882072449
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,owkin,none,3,jjvhursh,0.7090950012207031,0.6009485721588135,0.597428560256958,867.3074080944061
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,owkin,none,4,e8qmbi0v,0.5583270788192749,0.5558634996414185,0.5578571557998657,721.0412240028381
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,owkin_teacher,Macenko_patchwise,0,p38frkdd,0.5295325517654419,0.6053830981254578,0.5788571834564209,396.4942717552185
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,owkin_teacher,Macenko_patchwise,1,20t5r2e7,0.6305551528930664,0.6228134632110596,0.662857174873352,468.11745524406433
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,owkin_teacher,Macenko_patchwise,2,fe7x8b8s,0.7069748640060425,0.6138211488723755,0.5922857522964478,570.1792125701904
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,owkin_teacher,Macenko_patchwise,3,lyadloj4,0.6369868516921997,0.5997782349586487,0.6037142872810364,459.7319946289063
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,owkin_teacher,Macenko_patchwise,4,ln0h0guv,0.5747789740562439,0.5599901080131531,0.6037142872810364,431.7283787727356
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,owkin_teacher,none,0,xyqgof2w,0.5620167851448059,0.6018107533454895,0.6334285736083984,399.5979821681976
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,owkin_teacher,none,1,ch2fdsve,0.5607768297195435,0.5412047505378723,0.5499999523162842,397.13202571868896
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,owkin_teacher,none,2,qskc4nll,0.5438942909240723,0.5798225998878479,0.6348571181297302,400.1566617488861
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,owkin_teacher,none,3,5e12ubff,0.5536297559738159,0.5795762538909912,0.5670000314712524,395.6218440532684
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,owkin_teacher,none,4,s2hlp4v9,0.550520658493042,0.5636856555938721,0.5427142977714539,399.6985304355621
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,resnet50,Macenko_patchwise,0,ckyh1oqr,0.657746434211731,0.5975610017776489,0.531999945640564,1429.4955735206604
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,resnet50,Macenko_patchwise,1,pb17th7x,0.5778993368148804,0.6003326177597046,0.5814285278320312,1294.8310556411743
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,resnet50,Macenko_patchwise,2,t7mn4ix7,0.5819748640060425,0.5861049890518188,0.6677142381668091,1082.725673675537
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,resnet50,Macenko_patchwise,3,dpgcc14j,0.6555514335632324,0.6061837673187256,0.6565713882446289,23204.282268047333
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,resnet50,Macenko_patchwise,4,1jdlwmw1,0.6407139897346497,0.6024267077445984,0.6271428465843201,3178.8679716587067
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,resnet50,none,0,gjy0p1wm,0.5171261429786682,0.6012564897537231,0.5931428670883179,884.260472536087
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,resnet50,none,1,ddufizqv,0.5308510661125183,0.5470559000968933,0.7031428813934326,1052.4835765361786
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,resnet50,none,2,luyvbsrg,0.5851250886917114,0.5946661829948425,0.647428572177887,1092.3955719470978
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,resnet50,none,3,p6wxnl61,0.658061146736145,0.6099408864974976,0.6994285583496094,1324.761322259903
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,resnet50,none,4,qf934d2i,0.5070384740829468,0.6267553567886353,0.6651428937911987,915.1247653961182
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,retccl,Macenko_patchwise,0,aykj2kkd,0.6049633026123047,0.5483493804931641,0.5791428089141846,5663.128893852234
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,retccl,Macenko_patchwise,1,z7pe94xd,0.6209020018577576,0.5333825945854187,0.6028571128845215,3491.0771174430847
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,retccl,Macenko_patchwise,2,q2rzq898,0.6278431415557861,0.5845651626586914,0.6134285926818848,4657.132351875305
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,retccl,Macenko_patchwise,3,z2yhyrtm,0.5847393274307251,0.549765944480896,0.5917142629623413,8624.396839857101
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,retccl,Macenko_patchwise,4,nvwbxvxk,0.5676842927932739,0.559127926826477,0.6034286022186279,4053.864935398102
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,retccl,none,0,g7sxohvr,0.5138223171234131,0.4382852911949157,0.473714292049408,3598.5834436416626
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,retccl,none,1,evhbv7xh,0.5065178275108337,0.4586105048656463,0.4871428608894348,3705.5322284698486
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,retccl,none,2,ovk2lu60,0.5504944324493408,0.4660015106201172,0.5140000581741333,2542.007067918777
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,retccl,none,3,g84m0n81,0.5921748876571655,0.5587583184242249,0.600857138633728,32723.75124359131
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,retccl,none,4,psklj432,0.5109304785728455,0.4857107698917389,0.5088571310043335,2951.5792400836945
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,swav,Macenko_patchwise,0,vp83p21e,0.5247153043746948,0.5481029748916626,0.5657142400741577,881.3992059230804
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,swav,Macenko_patchwise,1,b3ngxyx5,0.6243743896484375,0.5981153249740601,0.526285707950592,1115.4872133731842
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,swav,Macenko_patchwise,2,26676rri,0.668002724647522,0.5960828065872192,0.6142857074737549,1202.4788954257965
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,swav,Macenko_patchwise,3,ayl93rgq,0.6892418265342712,0.625646710395813,0.6517143249511719,1424.008853673935
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,swav,Macenko_patchwise,4,6xmfoeqe,0.5802105069160461,0.5601749420166016,0.6385714411735535,1123.5811240673063
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,swav,none,0,wpkwglju,0.5428004264831543,0.5711382031440735,0.5802856683731079,893.8843066692352
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,swav,none,1,8vazmu1z,0.6052030324935913,0.544037938117981,0.5141428709030151,1110.3677644729614
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,swav,none,2,p5iaih7r,0.6342335939407349,0.5745257139205933,0.6291428804397583,1043.5451090335846
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,swav,none,3,xwayyb8p,0.6140095591545105,0.5351071953773499,0.6305714845657349,1113.927580833435
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,swav,none,4,2ig5qgmx,0.51133131980896,0.5206947326660156,0.5811429023742676,893.5994129180908
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,swin,Macenko_patchwise,0,nas11t8p,0.5768092274665833,0.6167775392532349,0.6134285926818848,822.3646357059479
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,swin,Macenko_patchwise,1,5dv33t00,0.4861364960670471,0.5486572980880737,0.6357142925262451,653.8339264392853
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,swin,Macenko_patchwise,2,57p3tvo8,0.574715256690979,0.5500738620758057,0.6188571453094482,772.7396161556244
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,swin,Macenko_patchwise,3,zvvxuqb2,0.6005505919456482,0.5946046113967896,0.6351428031921387,863.3953318595886
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,swin,Macenko_patchwise,4,0uexismy,0.6106270551681519,0.5614067316055298,0.6224285960197449,1009.9235289096832
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,swin,none,0,5rrhm8nq,0.5812705755233765,0.5202020406723022,0.6062856912612915,3682.862499952316
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,swin,none,1,banq62vq,0.5678154230117798,0.574648916721344,0.600857138633728,6315.054935455322
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,swin,none,2,2kw9ev9r,0.6056300401687622,0.575757622718811,0.5765714645385742,797.484925031662
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,swin,none,3,yyexuhhn,0.6285511255264282,0.61603844165802,0.6059999465942383,806.3312120437622
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,swin,none,4,eipcuzzw,0.5435420870780945,0.5719388723373413,0.6154285669326782,953.8708250522614
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,vit,Macenko_patchwise,0,eodgnxs1,0.6078663468360901,0.5968219041824341,0.6091428399085999,939.5723752975464
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,vit,Macenko_patchwise,1,9ky9qugy,0.569328784942627,0.6059989929199219,0.6234285831451416,1518.3003187179563
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,vit,Macenko_patchwise,2,w9ggzplq,0.5883278250694275,0.5524144172668457,0.6047142744064331,943.1462383270264
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,vit,Macenko_patchwise,3,pzglgxgx,0.5785885453224182,0.6003941893577576,0.6325713992118835,1280.2429792881012
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,vit,Macenko_patchwise,4,z79mfm11,0.5669500827789307,0.6128356456756592,0.6188571453094482,3667.0606968402863
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,vit,none,0,ugibjzwx,0.6709882020950317,0.6202266216278076,0.6617143154144287,3420.74071097374
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,vit,none,1,8cfii763,0.5893654823303223,0.5821014642715454,0.6019999980926514,797.6843202114105
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,vit,none,2,acai9ion,0.5490410327911377,0.5563562512397766,0.5622856616973877,635.4258682727814
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,vit,none,3,ta2ku4vi,0.7478873133659363,0.6094481348991394,0.6587142944335938,2243.371185541153
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,vit,none,4,3erlbcnv,0.6346868872642517,0.5802537202835083,0.5701428651809692,1555.4763736724854
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,vits,Macenko_patchwise,0,0a4gccur,0.5997639894485474,0.5851194858551025,0.613714337348938,440.5128858089447
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,vits,Macenko_patchwise,1,qe9yb50o,0.6116459369659424,0.572062075138092,0.5950000286102295,541.1139526367188
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,vits,Macenko_patchwise,2,vki8n8vy,0.6059671640396118,0.6059374809265137,0.5968571901321411,469.64996242523193
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,vits,Macenko_patchwise,3,4ram32bi,0.719231367111206,0.6643261909484863,0.5925713777542114,609.4076898097992
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,vits,Macenko_patchwise,4,7q36fr0c,0.6089076995849609,0.5498275756835938,0.5701428651809692,519.2283692359924
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,vits,none,0,096sziaq,0.6521089673042297,0.5877678990364075,0.6065714359283447,507.62057733535767
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,vits,none,1,yoie00za,0.5975801944732666,0.5709534287452698,0.6131428480148315,428.0834102630615
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,vits,none,2,5s383gg7,0.6322370767593384,0.6088938117027283,0.562999963760376,457.8956832885742
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,vits,none,3,p3ngi1ie,0.7963589429855347,0.6739344596862793,0.6380000114440918,668.8427965641022
high,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,AttentionMIL,vits,none,4,d7z1bi4u,0.7730521559715271,0.6026114225387573,0.5627142786979675,701.5654699802399
high,TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,bt,Macenko_patchwise,0,akz70n52,0.5185651779174805,0.5399503707885742,0.5280583500862122,1025.065794467926
high,TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,bt,Macenko_patchwise,1,ypj1er97,0.706627607345581,0.8171216249465942,0.7676767706871033,2321.243449449539
high,TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,bt,Macenko_patchwise,2,k15pnyeb,0.696031928062439,0.8358561396598816,0.7631874084472656,2323.5247237682343
high,TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,bt,Macenko_patchwise,3,28kevk6j,0.5825954079627991,0.8161290884017944,0.7556116580963135,1969.2127261161804
high,TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,bt,Macenko_patchwise,4,z5k0szuz,0.568476676940918,0.758808970451355,0.7345678806304932,2351.6577615737915
high,TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,bt,none,0,3imuaq8r,0.5751045942306519,0.8292803764343262,0.762065052986145,2551.5112783908844
high,TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,bt,none,1,srycfuw8,0.5033301115036011,0.5248138904571533,0.5252525210380554,1210.3584909439087
high,TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,bt,none,2,8gefz1z0,0.6762255430221558,0.8416873216629028,0.7940516471862793,2349.426110982895
high,TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,bt,none,3,ds1wl10o,0.5243000984191895,0.7256823778152466,0.7668349742889404,1276.3768291473389
high,TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,bt,none,4,zm8f2ld2,0.50873202085495,0.514640212059021,0.54096519947052,1489.096557378769
high,TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,ctranspath,Macenko_patchwise,0,lt3ivi7b,0.8033739924430847,0.7921836376190186,0.7668350338935852,820.5738842487335
high,TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,ctranspath,Macenko_patchwise,1,y2uau7jn,0.7713484764099121,0.7897022366523743,0.7523850202560425,865.2079966068268
high,TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,ctranspath,Macenko_patchwise,2,89v3ski2,0.7748715281486511,0.7913151979446411,0.7783389091491699,843.7696061134338
high,TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,ctranspath,Macenko_patchwise,3,gy2gb685,0.8078241348266602,0.8261786699295044,0.8218294382095337,902.5358500480652
high,TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,ctranspath,Macenko_patchwise,4,458mcc0k,0.8405951261520386,0.8027915358543396,0.7672559022903442,1103.2493877410889
high,TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,ctranspath,none,0,i4u5k0sd,0.8630467057228088,0.797642707824707,0.7888608574867249,981.358419418335
high,TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,ctranspath,none,1,o2rpqmyf,0.8679207563400269,0.810670018196106,0.8420314192771912,1070.1319839954376
high,TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,ctranspath,none,2,irujrq07,0.8086642622947693,0.81060791015625,0.8125701546669006,814.371767282486
high,TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,ctranspath,none,3,vp7qf7nk,0.7081375122070312,0.8137717247009277,0.7988215684890747,718.6862442493439
high,TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,ctranspath,none,4,dbrv5ty9,0.7887557148933411,0.8095533847808838,0.7571548819541931,855.048534154892
high,TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,dino_p16,Macenko_patchwise,0,4o6jroqn,0.778659462928772,0.8376551270484924,0.7631874084472656,318.3977603912353
high,TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,dino_p16,Macenko_patchwise,1,22uu5q8m,0.8336474299430847,0.8047146797180176,0.7306397557258606,393.91534948349
high,TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,dino_p16,Macenko_patchwise,2,iyuk92pn,0.8833563923835754,0.8217741847038269,0.770061731338501,487.0231113433838
high,TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,dino_p16,Macenko_patchwise,3,ih7izkas,0.7605900764465332,0.7847394347190857,0.7292368412017822,316.59026408195496
high,TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,dino_p16,Macenko_patchwise,4,ma29gonq,0.8254735469818115,0.8063275814056396,0.7648709416389465,418.1596941947937
high,TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,dino_p16,none,0,oryqnhyj,0.7550991773605347,0.8281017541885376,0.7812850475311279,310.2237365245819
high,TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,dino_p16,none,1,xc34pcfp,0.6735955476760864,0.8364764451980591,0.7644500732421875,283.960813999176
high,TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,dino_p16,none,2,ese7znfl,0.675075113773346,0.8133374452590942,0.8038720488548279,287.4370150566101
high,TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,dino_p16,none,3,1dr3ug6a,0.817810595035553,0.8323821425437927,0.8059764504432678,326.2994775772095
high,TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,dino_p16,none,4,aqjk6e8n,0.8594328761100769,0.8102357387542725,0.7791807055473328,395.0011978149414
high,TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,mocov2,Macenko_patchwise,0,mtkut2sa,0.8221169710159302,0.8143300414085388,0.7502806186676025,1417.857061624527
high,TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,mocov2,Macenko_patchwise,1,qfrwziwd,0.8448448181152344,0.8238213658332825,0.7741302251815796,1810.4789431095123
high,TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,mocov2,Macenko_patchwise,2,1fo1gzki,0.8014819025993347,0.7977668046951294,0.7508417367935181,1203.1032090187073
high,TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,mocov2,Macenko_patchwise,3,4nin3coh,0.8547782897949219,0.8109180927276611,0.7598204612731934,1732.2703247070312
high,TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,mocov2,Macenko_patchwise,4,7jlcz1x1,0.8208758234977722,0.8021091818809509,0.7327440977096558,1515.9897050857544
high,TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,mocov2,none,0,kj3hm0b6,0.8128079175949097,0.8029155731201172,0.7502806186676025,1416.9680495262146
high,TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,mocov2,none,1,75ay9n4y,0.8519136309623718,0.8372208476066589,0.7615039348602295,1648.228172302246
high,TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,mocov2,none,2,vaibax9z,0.8211369514465332,0.7970223426818848,0.7714646458625793,1260.9470007419586
high,TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,mocov2,none,3,dyhwzmuv,0.7773463726043701,0.8009305596351624,0.7490179538726807,1133.9093868732452
